s,I
0.007757757757757758,0.02026152833456437
0.007807807807807808,0.02027609540754419
0.007857857857857857,0.020287167409389364
0.007907907907907907,0.020294829007084403
0.007957957957957958,0.0202991633024226
0.008008008008008008,0.020300251857839895
0.008058058058058058,0.020298174721848288
0.008108108108108109,0.02029301045407473
0.008158158158158159,0.02028483614991141
0.008208208208208207,0.02027372746478327
0.008258258258258258,0.020259758638038305
0.008308308308308308,0.020243002516466484
0.008358358358358358,0.020223530577452655
0.008408408408408409,0.02020141295176899
0.008458458458458459,0.020176718446012366
0.00850850850850851,0.020149514564691925
0.008558558558558558,0.020119867531972084
0.008608608608608608,0.020087842313076153
0.008658658658658658,0.020053502635355623
0.008708708708708709,0.020016911009030133
0.008758758758758759,0.019978128747603054
0.00880880880880881,0.01993721598795754
0.008858858858858858,0.01989423171013785
0.008908908908908908,0.01984923375682064
0.008958958958958959,0.019802278852480926
0.009009009009009009,0.019753422622257186
0.00905905905905906,0.019702719610520298
0.00910910910910911,0.01965022329915059
0.00915915915915916,0.01959598612552749
0.009209209209209208,0.019540059500236056
0.009259259259259259,0.019482493824494684
0.009309309309309309,0.019423338507308142
0.00935935935935936,0.019362641982350097
0.00940940940940941,0.0193004517245792
0.00945945945945946,0.019236814266592753
0.00950950950950951,0.019171775214721916
0.009559559559559559,0.019105379264872328
0.00960960960960961,0.019037670218114013
0.00965965965965966,0.01896869099602436
0.00970970970970971,0.018898483655787866
0.00975975975975976,0.01882708940505637
0.00980980980980981,0.018754548616573375
0.009859859859859859,0.018680900842566028
0.00990990990990991,0.018606184828908256
0.00995995995995996,0.01853043852905858
0.01001001001001001,0.018453699117775967
0.01006006006006006,0.018376003004617066
0.01011011011011011,0.018297385847218278
0.01016016016016016,0.01821788256436571
0.01021021021021021,0.01813752734885644
0.01026026026026026,0.01805635368015412
0.01031031031031031,0.01797439433684214
0.01036036036036036,0.017891681408877338
0.01041041041041041,0.017808246309647384
0.010460460460460461,0.01772411978783477
0.010510510510510511,0.017639331939090327
0.01056056056056056,0.017553912217519264
0.01061061061061061,0.017467889446982503
0.01066066066066066,0.01738129183221614
0.01071071071071071,0.01729414696977184
0.010760760760760761,0.017206481858780893
0.010810810810810811,0.017118322911544585
0.010860860860860862,0.017029695963953588
0.01091091091091091,0.016940626285738964
0.01096096096096096,0.01685113859055734
0.011011011011011011,0.01676125704591283
0.011061061061061061,0.0166710052829182
0.011111111111111112,0.016580406405897682
0.011161161161161162,0.016489483001833956
0.01121121121121121,0.016398257149661623
0.01126126126126126,0.01630675042940955
0.011311311311311311,0.016214983931194405
0.011361361361361361,0.016122978264067674
0.011411411411411412,0.01603075356471842
0.011461461461461462,0.015938329506033973
0.011511511511511512,0.015845725305520766
0.01156156156156156,0.015752959733587483
0.011611611611611611,0.01566005112169259
0.011661661661661661,0.015567017370358397
0.011711711711711712,0.015473875957053691
0.011761761761761762,0.015380643943946939
0.011811811811811812,0.015287337985532114
0.011861861861861863,0.015193974336129078
0.011911911911911911,0.01510056885726046
